1,GER,57,UEFA,1993-08-08
2,ITA,56,UEFA,1993-08-08
3,SUI,56,UEFA,1993-08-08
4,SWE,56,UEFA,1993-08-08
5,ARG,56,CONMEBOL,1993-08-08
6,IRL,55,UEFA,1993-08-08
7,RUS,54,UEFA,1993-08-08
8,BRA,54,CONMEBOL,1993-08-08
9,NOR,54,UEFA,1993-08-08
10,DEN,53,UEFA,1993-08-08
11,ENG,52,UEFA,1993-08-08
12,FRA,51,UEFA,1993-08-08
13,ESP,50,UEFA,1993-08-08
14,MEX,50,CONCACAF,1993-08-08
15,TCH,50,UEFA,1993-08-08
16,NED,49,UEFA,1993-08-08
17,NGA,49,CAF,1993-08-08
18,BEL,47,UEFA,1993-08-08
19,COL,47,CONMEBOL,1993-08-08
20,POL,47,UEFA,1993-08-08
21,ROU,47,UEFA,1993-08-08
22,URU,45,CONMEBOL,1993-08-08
23,POR,45,UEFA,1993-08-08
24,CMR,45,CAF,1993-08-08
25,ZAM,44,CAF,1993-08-08
26,EGY,44,CAF,1993-08-08
27,WAL,44,UEFA,1993-08-08
28,USA,44,CONCACAF,1993-08-08
29,CIV,42,CAF,1993-08-08
30,SCO,41,UEFA,1993-08-08
31,TUN,40,CAF,1993-08-08
32,GRE,40,UEFA,1993-08-08
33,MAR,40,CAF,1993-08-08
34,ALG,39,CAF,1993-08-08
35,ECU,39,CONMEBOL,1993-08-08
36,KOR,39,AFC,1993-08-08
37,BUL,39,UEFA,1993-08-08
38,AUT,39,UEFA,1993-08-08
39,CRC,38,CONCACAF,1993-08-08
40,NIR,37,UEFA,1993-08-08
41,HON,37,CONCACAF,1993-08-08
42,HUN,36,UEFA,1993-08-08
43,JPN,34,AFC,1993-08-08
44,KSA,34,AFC,1993-08-08
45,CHN,34,AFC,1993-08-08
46,CAN,34,CONCACAF,1993-08-08
47,FIN,34,UEFA,1993-08-08
48,GHA,33,CAF,1993-08-08
49,CHI,33,CONMEBOL,1993-08-08
50,ZIM,33,CAF,1993-08-08
51,QAT,32,AFC,1993-08-08
52,AUS,31,AFC,1993-08-08
53,ISL,31,UEFA,1993-08-08
54,IRN,31,AFC,1993-08-08
55,UAE,31,AFC,1993-08-08
56,YUG,31,UEFA,1993-08-08
57,IRQ,30,AFC,1993-08-08
58,SEN,30,CAF,1993-08-08
59,BOL,30,CONMEBOL,1993-08-08
60,KUW,30,AFC,1993-08-08
61,PRK,30,AFC,1993-08-08
62,SLV,29,CONCACAF,1993-08-08
63,TUR,28,UEFA,1993-08-08
64,GAB,28,CAF,1993-08-08
65,GUI,27,CAF,1993-08-08
66,THA,27,AFC,1993-08-08
67,PAR,27,CONMEBOL,1993-08-08
68,MWI,27,CAF,1993-08-08
69,ISR,26,UEFA,1993-08-08
70,PER,26,CONMEBOL,1993-08-08
71,ZAI,25,CAF,1993-08-08
72,CYP,24,UEFA,1993-08-08
73,SIN,24,AFC,1993-08-08
74,MLI,24,CAF,1993-08-08
75,MAS,22,AFC,1993-08-08
76,BER,21,CONCACAF,1993-08-08
77,NIG,21,CAF,1993-08-08
78,SYR,20,AFC,1993-08-08
79,BHR,20,AFC,1993-08-08
80,NZL,20,OFC,1993-08-08
81,MAD,20,CAF,1993-08-08
82,MLT,19,UEFA,1993-08-08
83,JAM,19,CONCACAF,1993-08-08
84,LTU,18,UEFA,1993-08-08
85,TRI,18,CONCACAF,1993-08-08
86,SLE,18,CAF,1993-08-08
87,JOR,17,AFC,1993-08-08
88,KEN,17,CAF,1993-08-08
89,LVA,16,UEFA,1993-08-08
90,YEM,16,AFC,1993-08-08
91,TAN,15,CAF,1993-08-08
92,ALB,15,UEFA,1993-08-08
93,ANG,15,CAF,1993-08-08
94,VEN,14,CONMEBOL,1993-08-08
95,ETH,14,CAF,1993-08-08
96,BDI,13,CAF,1993-08-08
97,OMA,13,AFC,1993-08-08
98,IDN,13,AFC,1993-08-08
99,LBR,12,CAF,1993-08-08
100,MOZ,12,CAF,1993-08-08
101,PUR,11,CONCACAF,1993-08-08
102,SWZ,11,CAF,1993-08-08
103,HKG,11,AFC,1993-08-08
104,UGA,11,CAF,1993-08-08
105,BRB,11,CONCACAF,1993-08-08
106,MYA,11,AFC,1993-08-08
107,CGO,11,CAF,1993-08-08
108,LIB,11,AFC,1993-08-08
109,RSA,11,CAF,1993-08-08
110,LUX,10,UEFA,1993-08-08
111,FRO,10,UEFA,1993-08-08
112,GUA,10,CONCACAF,1993-08-08
113,BFA,9,CAF,1993-08-08
114,TOG,9,CAF,1993-08-08
115,SUR,9,CONCACAF,1993-08-08
116,FIJ,9,OFC,1993-08-08
117,CRO,9,UEFA,1993-08-08
118,EST,8,UEFA,1993-08-08
119,SMR,8,UEFA,1993-08-08
120,BAN,8,AFC,1993-08-08
121,VIN,8,CONCACAF,1993-08-08
122,ANT,7,CONCACAF,1993-08-08
123,MRI,7,CAF,1993-08-08
124,BEN,7,CAF,1993-08-08
125,PAN,7,CONCACAF,1993-08-08
126,SDN,7,CAF,1993-08-08
127,ATG,6,CONCACAF,1993-08-08
128,SVN,5,UEFA,1993-08-08
129,IND,5,AFC,1993-08-08
130,BLR,5,UEFA,1993-08-08
131,UKR,4,UEFA,1993-08-08
132,VIE,4,AFC,1993-08-08
133,GNB,4,CAF,1993-08-08
134,GUY,4,CONCACAF,1993-08-08
135,BOT,4,CAF,1993-08-08
136,LCA,4,CONCACAF,1993-08-08
137,TAH,4,OFC,1993-08-08
138,GRN,4,CONCACAF,1993-08-08
139,HAI,3,CONCACAF,1993-08-08
140,LBY,2,CAF,1993-08-08
141,LAO,2,AFC,1993-08-08
142,MTN,2,CAF,1993-08-08
143,CPV,2,CAF,1993-08-08
144,SOL,2,OFC,1993-08-08
145,BRU,2,AFC,1993-08-08
146,LES,1,CAF,1993-08-08
148,DOM,1,CONCACAF,1993-08-08
149,PAK,1,AFC,1993-08-08
150,NCA,0,CONCACAF,1993-08-08
151,CUB,0,CONCACAF,1993-08-08
152,SEY,0,CAF,1993-08-08
153,CTA,0,CAF,1993-08-08
154,GAM,0,CAF,1993-08-08
155,NAM,0,CAF,1993-08-08
156,CAY,0,CONCACAF,1993-08-08
157,NEP,0,AFC,1993-08-08
158,LIE,0,UEFA,1993-08-08
159,EQG,0,CAF,1993-08-08
160,TPE,0,AFC,1993-08-08
161,SRI,0,AFC,1993-08-08
162,PHI,0,AFC,1993-08-08
163,CHA,0,CAF,1993-08-08
164,VAN,0,OFC,1993-08-08
165,ARU,0,CONCACAF,1993-08-08
166,BAH,0,CONCACAF,1993-08-08
167,MDV,0,AFC,1993-08-08
167,MAC,0,AFC,1993-08-08
1,BRA,59,CONMEBOL,1993-09-23
2,ITA,57,UEFA,1993-09-23
3,NOR,56,UEFA,1993-09-23
4,DEN,56,UEFA,1993-09-23
5,ENG,55,UEFA,1993-09-23
5,GER,55,UEFA,1993-09-23
7,FRA,55,UEFA,1993-09-23
8,RUS,55,UEFA,1993-09-23
9,IRL,55,UEFA,1993-09-23
10,SUI,55,UEFA,1993-09-23
11,SWE,55,UEFA,1993-09-23
12,ARG,55,CONMEBOL,1993-09-23
13,NED,53,UEFA,1993-09-23
14,ESP,52,UEFA,1993-09-23
15,URU,51,CONMEBOL,1993-09-23
16,MEX,51,CONCACAF,1993-09-23
17,TCH,50,UEFA,1993-09-23
18,NGA,50,CAF,1993-09-23
19,COL,49,CONMEBOL,1993-09-23
20,ROU,48,UEFA,1993-09-23
21,POR,47,UEFA,1993-09-23
22,POL,47,UEFA,1993-09-23
23,CMR,46,CAF,1993-09-23
24,BEL,45,UEFA,1993-09-23
25,EGY,45,CAF,1993-09-23
26,USA,45,CONCACAF,1993-09-23
27,ZAM,44,CAF,1993-09-23
28,SCO,43,UEFA,1993-09-23
29,WAL,43,UEFA,1993-09-23
30,ALG,42,CAF,1993-09-23
31,CIV,42,CAF,1993-09-23
32,MAR,41,CAF,1993-09-23
33,AUT,40,UEFA,1993-09-23
34,TUN,40,CAF,1993-09-23
35,GRE,39,UEFA,1993-09-23
36,KOR,38,AFC,1993-09-23
37,BUL,38,UEFA,1993-09-23
38,CRC,37,CONCACAF,1993-09-23
39,HON,37,CONCACAF,1993-09-23
40,NIR,37,UEFA,1993-09-23
41,ECU,36,CONMEBOL,1993-09-23
42,GHA,36,CAF,1993-09-23
43,JPN,34,AFC,1993-09-23
44,KSA,34,AFC,1993-09-23
45,CHN,34,AFC,1993-09-23
46,CAN,34,CONCACAF,1993-09-23
47,ZIM,34,CAF,1993-09-23
48,HUN,34,UEFA,1993-09-23
49,ISL,33,UEFA,1993-09-23
50,FIN,32,UEFA,1993-09-23
51,GAB,32,CAF,1993-09-23
52,CHI,32,CONMEBOL,1993-09-23
53,BOL,32,CONMEBOL,1993-09-23
54,QAT,32,AFC,1993-09-23
55,PAR,31,CONMEBOL,1993-09-23
56,UAE,31,AFC,1993-09-23
57,SEN,31,CAF,1993-09-23
58,IRN,30,AFC,1993-09-23
59,IRQ,30,AFC,1993-09-23
60,GUI,30,CAF,1993-09-23
61,KUW,30,AFC,1993-09-23
62,YUG,29,UEFA,1993-09-23
63,SLV,29,CONCACAF,1993-09-23
64,PRK,29,AFC,1993-09-23
65,AUS,28,AFC,1993-09-23
66,TUR,27,UEFA,1993-09-23
67,THA,26,AFC,1993-09-23
68,MWI,26,CAF,1993-09-23
69,ZAI,26,CAF,1993-09-23
70,MLI,26,CAF,1993-09-23
71,ISR,25,UEFA,1993-09-23
72,KEN,25,CAF,1993-09-23
73,PER,25,CONMEBOL,1993-09-23
74,CYP,24,UEFA,1993-09-23
75,SIN,24,AFC,1993-09-23
76,JAM,22,CONCACAF,1993-09-23
77,MAS,21,AFC,1993-09-23
78,BER,21,CONCACAF,1993-09-23
79,SLE,21,CAF,1993-09-23
80,BHR,20,AFC,1993-09-23
81,SYR,20,AFC,1993-09-23
82,NIG,20,CAF,1993-09-23
83,MAD,20,CAF,1993-09-23
84,NZL,20,OFC,1993-09-23
85,MLT,19,UEFA,1993-09-23
86,LTU,18,UEFA,1993-09-23
87,LVA,17,UEFA,1993-09-23
88,TRI,17,CONCACAF,1993-09-23
89,JOR,17,AFC,1993-09-23
90,YEM,16,AFC,1993-09-23
91,ALB,16,UEFA,1993-09-23
92,ETH,16,CAF,1993-09-23
93,SWZ,16,CAF,1993-09-23
94,VEN,16,CONMEBOL,1993-09-23
95,RSA,15,CAF,1993-09-23
96,UGA,15,CAF,1993-09-23
97,ANG,14,CAF,1993-09-23
98,BDI,13,CAF,1993-09-23
99,TAN,13,CAF,1993-09-23
100,OMA,13,AFC,1993-09-23
101,CGO,13,CAF,1993-09-23
102,IDN,13,AFC,1993-09-23
103,MOZ,12,CAF,1993-09-23
104,TOG,12,CAF,1993-09-23
105,PUR,11,CONCACAF,1993-09-23
106,HKG,11,AFC,1993-09-23
107,MYA,11,AFC,1993-09-23
108,BRB,11,CONCACAF,1993-09-23
109,LIB,11,AFC,1993-09-23
110,LUX,11,UEFA,1993-09-23
111,FRO,10,UEFA,1993-09-23
112,LBR,9,CAF,1993-09-23
113,GUA,9,CONCACAF,1993-09-23
114,SUR,9,CONCACAF,1993-09-23
115,SDN,9,CAF,1993-09-23
116,CRO,9,UEFA,1993-09-23
117,EST,8,UEFA,1993-09-23
118,SMR,8,UEFA,1993-09-23
119,BAN,8,AFC,1993-09-23
119,BFA,8,CAF,1993-09-23
121,FIJ,8,OFC,1993-09-23
122,ANT,7,CONCACAF,1993-09-23
123,VIN,7,CONCACAF,1993-09-23
124,BEN,7,CAF,1993-09-23
124,MRI,7,CAF,1993-09-23
126,PAN,6,CONCACAF,1993-09-23
127,ATG,6,CONCACAF,1993-09-23
128,SVN,5,UEFA,1993-09-23
129,IND,5,AFC,1993-09-23
130,GNB,5,CAF,1993-09-23
131,BLR,5,UEFA,1993-09-23
132,UKR,4,UEFA,1993-09-23
133,VIE,4,AFC,1993-09-23
134,GUY,4,CONCACAF,1993-09-23
135,LES,4,CAF,1993-09-23
136,BOT,4,CAF,1993-09-23
137,LCA,4,CONCACAF,1993-09-23
138,TAH,4,OFC,1993-09-23
139,GRN,3,CONCACAF,1993-09-23
140,HAI,3,CONCACAF,1993-09-23
141,LAO,2,AFC,1993-09-23
142,CPV,2,CAF,1993-09-23
143,SOL,2,OFC,1993-09-23
144,MTN,2,CAF,1993-09-23
145,BRU,1,AFC,1993-09-23
147,LBY,1,CAF,1993-09-23
148,DOM,1,CONCACAF,1993-09-23
149,PAK,1,AFC,1993-09-23
150,NCA,0,CONCACAF,1993-09-23
151,CUB,0,CONCACAF,1993-09-23
152,SEY,0,CAF,1993-09-23
152,GAM,0,CAF,1993-09-23
154,CTA,0,CAF,1993-09-23
155,NAM,0,CAF,1993-09-23
156,CAY,0,CONCACAF,1993-09-23
157,LIE,0,UEFA,1993-09-23
158,NEP,0,AFC,1993-09-23
159,TPE,0,AFC,1993-09-23
159,EQG,0,CAF,1993-09-23
161,SRI,0,AFC,1993-09-23
162,PHI,0,AFC,1993-09-23
163,CHA,0,CAF,1993-09-23
164,VAN,0,OFC,1993-09-23
165,ARU,0,CONCACAF,1993-09-23
166,BAH,0,CONCACAF,1993-09-23
166,MAC,0,AFC,1993-09-23
166,MDV,0,AFC,1993-09-23
1,BRA,58,CONMEBOL,1993-10-22
2,NOR,58,UEFA,1993-10-22
3,ITA,58,UEFA,1993-10-22
4,GER,58,UEFA,1993-10-22
5,DEN,57,UEFA,1993-10-22
6,NED,55,UEFA,1993-10-22
7,ESP,55,UEFA,1993-10-22
8,SWE,55,UEFA,1993-10-22
9,ARG,55,CONMEBOL,1993-10-22
10,ENG,54,UEFA,1993-10-22
11,RUS,54,UEFA,1993-10-22
11,IRL,54,UEFA,1993-10-22
13,SUI,53,UEFA,1993-10-22
14,FRA,52,UEFA,1993-10-22
15,ROU,52,UEFA,1993-10-22
16,NGA,51,CAF,1993-10-22
17,URU,51,CONMEBOL,1993-10-22
18,MEX,50,CONCACAF,1993-10-22
19,COL,49,CONMEBOL,1993-10-22
20,POR,49,UEFA,1993-10-22
21,TCH,47,UEFA,1993-10-22
22,CMR,46,CAF,1993-10-22
23,POL,46,UEFA,1993-10-22
24,BEL,45,UEFA,1993-10-22
25,ZAM,45,CAF,1993-10-22
26,USA,44,CONCACAF,1993-10-22
27,EGY,44,CAF,1993-10-22
28,WAL,44,UEFA,1993-10-22
29,SCO,43,UEFA,1993-10-22
30,MAR,43,CAF,1993-10-22
31,ALG,42,CAF,1993-10-22
32,BUL,42,UEFA,1993-10-22
33,CIV,41,CAF,1993-10-22
34,AUT,40,UEFA,1993-10-22
35,TUN,40,CAF,1993-10-22
36,GRE,39,UEFA,1993-10-22
37,KOR,38,AFC,1993-10-22
38,CRC,37,CONCACAF,1993-10-22
39,HON,37,CONCACAF,1993-10-22
40,GHA,36,CAF,1993-10-22
41,ECU,36,CONMEBOL,1993-10-22
42,NIR,36,UEFA,1993-10-22
43,ZIM,36,CAF,1993-10-22
44,JPN,34,AFC,1993-10-22
45,FIN,34,UEFA,1993-10-22
46,KSA,34,AFC,1993-10-22
47,CAN,34,CONCACAF,1993-10-22
48,CHN,34,AFC,1993-10-22
49,HUN,33,UEFA,1993-10-22
50,ISL,33,UEFA,1993-10-22
51,QAT,32,AFC,1993-10-22
52,CHI,31,CONMEBOL,1993-10-22
53,BOL,31,CONMEBOL,1993-10-22
54,GAB,31,CAF,1993-10-22
55,UAE,31,AFC,1993-10-22
56,PAR,31,CONMEBOL,1993-10-22
57,SEN,30,CAF,1993-10-22
58,PRK,30,AFC,1993-10-22
59,IRN,30,AFC,1993-10-22
60,SLV,29,CONCACAF,1993-10-22
61,AUS,29,AFC,1993-10-22
62,KUW,29,AFC,1993-10-22
63,GUI,29,CAF,1993-10-22
64,IRQ,29,AFC,1993-10-22
65,YUG,28,UEFA,1993-10-22
66,ISR,28,UEFA,1993-10-22
67,TUR,27,UEFA,1993-10-22
68,THA,26,AFC,1993-10-22
69,MWI,26,CAF,1993-10-22
70,ZAI,25,CAF,1993-10-22
71,PER,25,CONMEBOL,1993-10-22
72,KEN,25,CAF,1993-10-22
73,MLI,24,CAF,1993-10-22
74,SIN,23,AFC,1993-10-22
75,CYP,23,UEFA,1993-10-22
76,JAM,22,CONCACAF,1993-10-22
77,NZL,21,OFC,1993-10-22
78,BER,21,CONCACAF,1993-10-22
79,MAS,21,AFC,1993-10-22
80,BHR,20,AFC,1993-10-22
81,SYR,20,AFC,1993-10-22
82,NIG,20,CAF,1993-10-22
83,SLE,20,CAF,1993-10-22
84,MLT,19,UEFA,1993-10-22
85,LTU,18,UEFA,1993-10-22
86,MAD,18,CAF,1993-10-22
87,LVA,17,UEFA,1993-10-22
88,TRI,17,CONCACAF,1993-10-22
89,JOR,16,AFC,1993-10-22
90,ETH,16,CAF,1993-10-22
91,ALB,16,UEFA,1993-10-22
92,SWZ,16,CAF,1993-10-22
93,YEM,16,AFC,1993-10-22
94,VEN,15,CONMEBOL,1993-10-22
95,RSA,15,CAF,1993-10-22
96,UGA,15,CAF,1993-10-22
97,ANG,13,CAF,1993-10-22
98,BDI,13,CAF,1993-10-22
99,TAN,13,CAF,1993-10-22
100,IND,13,AFC,1993-10-22
101,OMA,13,AFC,1993-10-22
102,CGO,12,CAF,1993-10-22
103,IDN,12,AFC,1993-10-22
104,MOZ,12,CAF,1993-10-22
105,PUR,12,CONCACAF,1993-10-22
106,LUX,11,UEFA,1993-10-22
106,TOG,11,CAF,1993-10-22
108,FIJ,11,OFC,1993-10-22
109,MYA,11,AFC,1993-10-22
110,HKG,11,AFC,1993-10-22
111,LIB,11,AFC,1993-10-22
112,BRB,11,CONCACAF,1993-10-22
113,FRO,10,UEFA,1993-10-22
114,GUA,9,CONCACAF,1993-10-22
115,SUR,9,CONCACAF,1993-10-22
116,LBR,9,CAF,1993-10-22
117,SDN,9,CAF,1993-10-22
118,CRO,9,UEFA,1993-10-22
119,EST,8,UEFA,1993-10-22
120,UKR,8,UEFA,1993-10-22
121,BAN,8,AFC,1993-10-22
122,SMR,8,UEFA,1993-10-22
123,BFA,8,CAF,1993-10-22
124,ANT,7,CONCACAF,1993-10-22
125,VIN,7,CONCACAF,1993-10-22
126,BEN,7,CAF,1993-10-22
127,MRI,6,CAF,1993-10-22
128,PAN,6,CONCACAF,1993-10-22
129,ATG,6,CONCACAF,1993-10-22
130,SVN,5,UEFA,1993-10-22
131,GNB,5,CAF,1993-10-22
132,BLR,5,UEFA,1993-10-22
133,VIE,4,AFC,1993-10-22
134,GUY,4,CONCACAF,1993-10-22
135,LES,4,CAF,1993-10-22
136,LCA,4,CONCACAF,1993-10-22
137,BOT,4,CAF,1993-10-22
138,TAH,3,OFC,1993-10-22
139,GRN,3,CONCACAF,1993-10-22
140,HAI,3,CONCACAF,1993-10-22
141,LAO,2,AFC,1993-10-22
142,CPV,2,CAF,1993-10-22
143,MTN,2,CAF,1993-10-22
144,PAK,2,AFC,1993-10-22
145,SOL,1,OFC,1993-10-22
146,BRU,1,AFC,1993-10-22
148,LBY,1,CAF,1993-10-22
149,DOM,1,CONCACAF,1993-10-22
150,NCA,0,CONCACAF,1993-10-22
151,CUB,0,CONCACAF,1993-10-22
152,GAM,0,CAF,1993-10-22
153,SEY,0,CAF,1993-10-22
153,CTA,0,CAF,1993-10-22
155,NAM,0,CAF,1993-10-22
156,CAY,0,CONCACAF,1993-10-22
157,LIE,0,UEFA,1993-10-22
158,TPE,0,AFC,1993-10-22
159,SRI,0,AFC,1993-10-22
159,EQG,0,CAF,1993-10-22
159,NEP,0,AFC,1993-10-22
162,PHI,0,AFC,1993-10-22
163,VAN,0,OFC,1993-10-22
164,CHA,0,CAF,1993-10-22
165,ARU,0,CONCACAF,1993-10-22
166,BAH,0,CONCACAF,1993-10-22
166,MAC,0,AFC,1993-10-22
166,MDV,0,AFC,1993-10-22
1,ITA,59,UEFA,1993-11-19
2,NED,59,UEFA,1993-11-19
3,GER,58,UEFA,1993-11-19
4,BRA,58,CONMEBOL,1993-11-19
5,NOR,57,UEFA,1993-11-19
6,DEN,57,UEFA,1993-11-19
7,ESP,57,UEFA,1993-11-19
8,ENG,56,UEFA,1993-11-19
9,SUI,55,UEFA,1993-11-19
9,ARG,55,CONMEBOL,1993-11-19
11,SWE,54,UEFA,1993-11-19
12,ROU,54,UEFA,1993-11-19
13,IRL,54,UEFA,1993-11-19
14,RUS,52,UEFA,1993-11-19
15,FRA,52,UEFA,1993-11-19
16,NGA,51,CAF,1993-11-19
17,MEX,51,CONCACAF,1993-11-19
18,URU,51,CONMEBOL,1993-11-19
19,TCH,49,UEFA,1993-11-19
20,POR,49,UEFA,1993-11-19
21,COL,48,CONMEBOL,1993-11-19
22,BEL,47,UEFA,1993-11-19
23,BUL,46,UEFA,1993-11-19
24,CMR,45,CAF,1993-11-19
25,SCO,45,UEFA,1993-11-19
26,POL,45,UEFA,1993-11-19
27,USA,45,CONCACAF,1993-11-19
28,WAL,44,UEFA,1993-11-19
29,ZAM,44,CAF,1993-11-19
30,MAR,43,CAF,1993-11-19
31,EGY,43,CAF,1993-11-19
32,GRE,42,UEFA,1993-11-19
33,ALG,42,CAF,1993-11-19
34,CIV,40,CAF,1993-11-19
35,AUT,40,UEFA,1993-11-19
36,TUN,39,CAF,1993-11-19
37,CRC,38,CONCACAF,1993-11-19
38,KSA,38,AFC,1993-11-19
39,KOR,37,AFC,1993-11-19
40,HON,37,CONCACAF,1993-11-19
41,GHA,37,CAF,1993-11-19
42,NIR,37,UEFA,1993-11-19
43,JPN,36,AFC,1993-11-19
44,FIN,36,UEFA,1993-11-19
45,ISL,36,UEFA,1993-11-19
46,ZIM,36,CAF,1993-11-19
47,ECU,35,CONMEBOL,1993-11-19
48,CAN,35,CONCACAF,1993-11-19
49,AUS,35,AFC,1993-11-19
50,HUN,34,UEFA,1993-11-19
51,TUR,33,UEFA,1993-11-19
52,CHN,33,AFC,1993-11-19
53,CHI,33,CONMEBOL,1993-11-19
54,QAT,32,AFC,1993-11-19
55,UAE,32,AFC,1993-11-19
56,GAB,31,CAF,1993-11-19
57,PRK,31,AFC,1993-11-19
58,IRN,31,AFC,1993-11-19
59,BOL,30,CONMEBOL,1993-11-19
60,ISR,30,UEFA,1993-11-19
61,PAR,30,CONMEBOL,1993-11-19
62,GUI,30,CAF,1993-11-19
63,SEN,30,CAF,1993-11-19
64,KUW,29,AFC,1993-11-19
65,SLV,29,CONCACAF,1993-11-19
66,IRQ,28,AFC,1993-11-19
67,YUG,27,UEFA,1993-11-19
68,THA,26,AFC,1993-11-19
69,MWI,26,CAF,1993-11-19
70,ZAI,25,CAF,1993-11-19
71,PER,24,CONMEBOL,1993-11-19
72,KEN,24,CAF,1993-11-19
73,CYP,24,UEFA,1993-11-19
74,SIN,23,AFC,1993-11-19
75,MLI,23,CAF,1993-11-19
76,NZL,21,OFC,1993-11-19
77,MAS,21,AFC,1993-11-19
78,BHR,20,AFC,1993-11-19
79,JAM,20,CONCACAF,1993-11-19
80,SYR,20,AFC,1993-11-19
81,NIG,20,CAF,1993-11-19
82,BER,20,CONCACAF,1993-11-19
83,LTU,19,UEFA,1993-11-19
84,SLE,19,CAF,1993-11-19
85,MLT,18,UEFA,1993-11-19
86,MAD,18,CAF,1993-11-19
87,JOR,18,AFC,1993-11-19
88,LVA,17,UEFA,1993-11-19
89,TRI,17,CONCACAF,1993-11-19
90,YEM,16,AFC,1993-11-19
91,ETH,16,CAF,1993-11-19
92,UKR,16,UEFA,1993-11-19
93,ALB,15,UEFA,1993-11-19
94,VEN,15,CONMEBOL,1993-11-19
95,UGA,15,CAF,1993-11-19
96,RSA,15,CAF,1993-11-19
97,SWZ,14,CAF,1993-11-19
98,ANG,13,CAF,1993-11-19
99,IND,13,AFC,1993-11-19
100,OMA,13,AFC,1993-11-19
101,TAN,13,CAF,1993-11-19
102,BDI,13,CAF,1993-11-19
103,CGO,12,CAF,1993-11-19
104,IDN,12,AFC,1993-11-19
105,MOZ,12,CAF,1993-11-19
106,PUR,12,CONCACAF,1993-11-19
107,FIJ,11,OFC,1993-11-19
108,LUX,11,UEFA,1993-11-19
109,MYA,11,AFC,1993-11-19
109,EST,11,UEFA,1993-11-19
111,LIB,11,AFC,1993-11-19
112,HKG,11,AFC,1993-11-19
113,BRB,11,CONCACAF,1993-11-19
114,TOG,11,CAF,1993-11-19
115,FRO,10,UEFA,1993-11-19
116,SUR,9,CONCACAF,1993-11-19
117,GUA,9,CONCACAF,1993-11-19
118,SDN,9,CAF,1993-11-19
119,LBR,8,CAF,1993-11-19
120,SMR,8,UEFA,1993-11-19
121,CRO,8,UEFA,1993-11-19
122,BAN,8,AFC,1993-11-19
123,BFA,7,CAF,1993-11-19
124,ANT,7,CONCACAF,1993-11-19
125,VIN,7,CONCACAF,1993-11-19
126,BEN,7,CAF,1993-11-19
127,PAN,6,CONCACAF,1993-11-19
128,MRI,6,CAF,1993-11-19
129,ATG,6,CONCACAF,1993-11-19
130,SVN,5,UEFA,1993-11-19
131,VIE,4,AFC,1993-11-19
132,GNB,4,CAF,1993-11-19
133,GUY,4,CONCACAF,1993-11-19
134,BLR,4,UEFA,1993-11-19
135,LES,4,CAF,1993-11-19
136,LCA,4,CONCACAF,1993-11-19
137,BOT,4,CAF,1993-11-19
138,TAH,3,OFC,1993-11-19
139,GRN,3,CONCACAF,1993-11-19
140,HAI,3,CONCACAF,1993-11-19
141,LAO,2,AFC,1993-11-19
142,CPV,2,CAF,1993-11-19
143,SOL,1,OFC,1993-11-19
144,MTN,1,CAF,1993-11-19
145,PAK,1,AFC,1993-11-19
146,SVK,1,UEFA,1993-11-19
147,BRU,1,AFC,1993-11-19
149,LBY,1,CAF,1993-11-19
150,DOM,1,CONCACAF,1993-11-19
151,CAY,1,CONCACAF,1993-11-19
152,NCA,0,CONCACAF,1993-11-19
153,GAM,0,CAF,1993-11-19
154,NAM,0,CAF,1993-11-19
155,SEY,0,CAF,1993-11-19
155,CUB,0,CONCACAF,1993-11-19
157,CTA,0,CAF,1993-11-19
158,LIE,0,UEFA,1993-11-19
159,TPE,0,AFC,1993-11-19
159,SRI,0,AFC,1993-11-19
161,EQG,0,CAF,1993-11-19
162,NEP,0,AFC,1993-11-19
163,PHI,0,AFC,1993-11-19
164,VAN,0,OFC,1993-11-19
165,ARU,0,CONCACAF,1993-11-19
166,CHA,0,CAF,1993-11-19
167,BAH,0,CONCACAF,1993-11-19
167,MAC,0,AFC,1993-11-19
167,MDV,0,AFC,1993-11-19
1,GER,59,UEFA,1993-12-23
2,ITA,59,UEFA,1993-12-23
3,BRA,58,CONMEBOL,1993-12-23
4,NOR,57,UEFA,1993-12-23
5,ESP,57,UEFA,1993-12-23
6,DEN,57,UEFA,1993-12-23
7,NED,56,UEFA,1993-12-23
8,ARG,55,CONMEBOL,1993-12-23
9,SWE,54,UEFA,1993-12-23
10,IRL,54,UEFA,1993-12-23
11,ENG,54,UEFA,1993-12-23
12,SUI,53,UEFA,1993-12-23
13,ROU,52,UEFA,1993-12-23
14,RUS,52,UEFA,1993-12-23
15,FRA,51,UEFA,1993-12-23
16,MEX,51,CONCACAF,1993-12-23
17,URU,51,CONMEBOL,1993-12-23
18,NGA,51,CAF,1993-12-23
19,TCH,49,UEFA,1993-12-23
20,POR,48,UEFA,1993-12-23
21,COL,47,CONMEBOL,1993-12-23
22,USA,46,CONCACAF,1993-12-23
23,CMR,45,CAF,1993-12-23
24,SCO,45,UEFA,1993-12-23
25,BEL,45,UEFA,1993-12-23
26,EGY,44,CAF,1993-12-23
27,ZAM,44,CAF,1993-12-23
28,POL,44,UEFA,1993-12-23
29,WAL,44,UEFA,1993-12-23
30,MAR,44,CAF,1993-12-23
31,BUL,44,UEFA,1993-12-23
32,TUN,43,CAF,1993-12-23
